법령일련번호,현행연혁코드,법령명한글,법령약칭명,법령ID,공포일자,공포번호,제개정구분명,소관부처코드,소관부처명,법령구분명,공동부령정보,시행일자,자법타법여부,법령상세링크
287489,현행,고용보험법 시행령,,002249,20260630,36472,일부개정,1492000,고용노동부,대통령령,,20260701,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=287489&type=HTML&mobileYn=&efYd=20260701
287861,현행,고용보험법 시행규칙,,006288,20260701,00475,일부개정,1492000,고용노동부,고용노동부령,,20260701,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=287861&type=HTML&mobileYn=&efYd=20260701
91137,현행,고용보험ㆍ산업재해보상보험의 보험관계 성립신고 등의 촉진을 위한 특별조치법,고용산재보험신고법,010900,20090107,09336,제정,1492000,고용노동부,법률,,20090107,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=91137&type=HTML&mobileYn=&efYd=20090107
243057,현행,고용상 연령차별금지 및 고령자고용촉진에 관한 법률,고령자고용법,000121,20220610,18921,일부개정,1492000,고용노동부,법률,,20220610,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=243057&type=HTML&mobileYn=&efYd=20220610
267181,현행,고용상 연령차별금지 및 고령자고용촉진에 관한 법률 시행령,고령자고용법 시행령,002237,20241224,35100,타법개정,1492000,고용노동부,대통령령,,20250101,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=267181&type=HTML&mobileYn=&efYd=20250101
282393,현행,고용상 연령차별금지 및 고령자고용촉진에 관한 법률 시행규칙,고령자고용법 시행규칙,006279,20251231,00457,일부개정,1492000,고용노동부,고용노동부령,,20251231,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=282393&type=HTML&mobileYn=&efYd=20251231
276847,현행,고용정책 기본법,,000123,20251001,21065,타법개정,1492000,고용노동부,법률,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=276847&type=HTML&mobileYn=&efYd=20260102
281221,현행,고용정책 기본법 시행령,,002250,20251230,35947,타법개정,1492000,고용노동부,대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=281221&type=HTML&mobileYn=&efYd=20260102
256495,현행,고용정책 기본법 시행규칙,,006291,20231205,00402,일부개정,1492000,고용노동부,고용노동부령,,20231205,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=256495&type=HTML&mobileYn=&efYd=20231205
256391,현행,고위감사공무원단 인사관리 및 운영 등에 관한 규칙,,010475,20231124,00371,일부개정,1040000,감사원,감사원규칙,,20231124,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=256391&type=HTML&mobileYn=&efYd=20231124
263095,현행,고위공무원단 인사규정,,010217,20240604,34557,일부개정,1760000,인사혁신처,대통령령,,20240604,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=263095&type=HTML&mobileYn=&efYd=20240604
219989,현행,고위공직자범죄등 내부고발자 보호에 관한 규정,,013809,20200714,30831,제정,1790364,고위공직자범죄수사처,대통령령,,20200715,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=219989&type=HTML&mobileYn=&efYd=20200715
279753,현행,고위공직자범죄수사처 설치 및 운영에 관한 법률,공수처법,013650,20251111,21143,타법개정,1790364,고위공직자범죄수사처,법률,,20260112,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=279753&type=HTML&mobileYn=&efYd=20260112
219991,현행,고위공직자범죄수사처의 개인정보 처리에 관한 규정,,013810,20200714,30832,제정,1790364,고위공직자범죄수사처,대통령령,,20200715,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=219991&type=HTML&mobileYn=&efYd=20200715
221033,현행,고위공직자범죄수사처장후보추천위원회의 운영 등에 관한 규칙,,013833,20200804,00221,제정,9700000,국회,국회규칙,,20200804,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=221033&type=HTML&mobileYn=&efYd=20200804
286515,현행,고준위 방사성폐기물 관리에 관한 특별법,고준위방사성폐기물법,014859,20260602,21738,타법개정,1482000,기후에너지환경부,법률,,20260602,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=286515&type=HTML&mobileYn=&efYd=20260602
278295,현행,고준위 방사성폐기물 관리에 관한 특별법 시행령,고준위방사성폐기물법 시행령,014922,20251001,35803,타법개정,1482000,기후에너지환경부,대통령령,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=278295&type=HTML&mobileYn=&efYd=20251001
278297,현행,고준위 방사성폐기물 관리위원회 직제,,014920,20251001,35803,타법개정,1741000,행정안전부,대통령령,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=278297&type=HTML&mobileYn=&efYd=20251001
260449,현행,고향사랑 기부금에 관한 법률,고향사랑기부금법,014170,20240220,20314,일부개정,1741000,행정안전부,법률,,20250101,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=260449&type=HTML&mobileYn=&efYd=20250101
270065,현행,고향사랑 기부금에 관한 법률 시행령,고향사랑기부금법 시행령,014333,20250325,35396,타법개정,1741000,행정안전부,대통령령,,20260326,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=270065&type=HTML&mobileYn=&efYd=20260326
206325,현행,곤충산업의 육성 및 지원에 관한 법률,곤충산업법,011155,20181231,16116,일부개정,1543000,농림축산식품부,법률,,20190701,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=206325&type=HTML&mobileYn=&efYd=20190701
209617,현행,곤충산업의 육성 및 지원에 관한 법률 시행령,곤충산업법 시행령,011240,20190702,29950,타법개정,1543000,농림축산식품부,대통령령,,20190702,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=209617&type=HTML&mobileYn=&efYd=20190702
211353,현행,곤충산업의 육성 및 지원에 관한 법률 시행규칙,곤충산업법 시행규칙,011244,20191114,00461,타법개정,1543000,농림축산식품부,농림축산식품부령,,20191114,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=211353&type=HTML&mobileYn=&efYd=20191114
276933,현행,골재채취법,,000240,20251001,21065,타법개정,1613000,국토교통부,법률,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=276933&type=HTML&mobileYn=&efYd=20251001
281643,현행,골재채취법 시행령,,002252,20251230,35948,타법개정,1613000,국토교통부,대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=281643&type=HTML&mobileYn=&efYd=20260102
284527,현행,골재채취법 시행규칙,,006292,20260312,01569,타법개정,1613000,국토교통부,국토교통부령,,20260312,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=284527&type=HTML&mobileYn=&efYd=20260312
258475,현행,공간정보산업 진흥법,공간정보산업법,010914,20240109,19990,타법개정,1613000,국토교통부,법률,,20240710,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=258475&type=HTML&mobileYn=&efYd=20240710
268987,현행,공간정보산업 진흥법 시행령,공간정보산업법시행령,011062,20250207,35246,타법개정,1613000,국토교통부,대통령령,,20250221,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=268987&type=HTML&mobileYn=&efYd=20250221
203349,현행,공간정보산업 진흥법 시행규칙,공간정보산업법시행규칙,011064,20180427,00511,일부개정,1613000,국토교통부,국토교통부령,,20180514,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=203349&type=HTML&mobileYn=&efYd=20180514
284007,현행,공간정보의 구축 및 관리 등에 관한 법률,공간정보관리법,011023,20260305,21447,타법개정,1613000,국토교통부,법률,,20260701,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=284007&type=HTML&mobileYn=&efYd=20260701
287259,현행,공간정보의 구축 및 관리 등에 관한 법률 시행령,공간정보관리법 시행령,011113,20260623,36424,타법개정,1613000,국토교통부,대통령령,,20260701,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=287259&type=HTML&mobileYn=&efYd=20260701
282377,현행,공간정보의 구축 및 관리 등에 관한 법률 시행규칙,공간정보관리법 시행규칙,011120,20251230,01553,타법개정,1613000,국토교통부,국토교통부령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=282377&type=HTML&mobileYn=&efYd=20260102
137657,현행,공간정보참조체계 부여ㆍ관리 등에 관한 규칙,,011183,20130323,00001,타법개정,1613000,국토교통부,국토교통부령,,20130323,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=137657&type=HTML&mobileYn=&efYd=20130323
49210,현행,공공감사기준,,008769,19990828,00137,제정,1040000,감사원,감사원규칙,,19990828,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=49210&type=HTML&mobileYn=&efYd=19990828
277291,현행,공공감사에 관한 법률,공공감사법,011170,20251001,21065,타법개정,1040000,감사원,법률,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=277291&type=HTML&mobileYn=&efYd=20260102
261519,현행,공공감사에 관한 법률 시행령,공공감사법 시행령,011250,20240329,34369,타법개정,1040000,감사원,대통령령,,20240527,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=261519&type=HTML&mobileYn=&efYd=20240527
180048,현행,공공기관의 갈등 예방과 해결에 관한 규정,공공기관갈등예방규정,010389,20160122,26928,타법개정,1092000,국무조정실,대통령령,,20160125,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=180048&type=HTML&mobileYn=&efYd=20160125
283205,현행,공공기관의 갈등 예방과 해결에 관한 규정 시행규칙,,010440,20260130,02090,일부개정,1092000,국무조정실,총리령,,20260130,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=283205&type=HTML&mobileYn=&efYd=20260130
245523,현행,공공기관의 소방안전관리에 관한 규정,,003589,20221129,33005,타법개정,1661000,소방청,대통령령,,20221201,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=245523&type=HTML&mobileYn=&efYd=20221201
276057,현행,공공기관의 운영에 관한 법률,공공기관운영법,010375,20251001,21065,타법개정,1053000,재정경제부,법률,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=276057&type=HTML&mobileYn=&efYd=20260102
280787,현행,공공기관의 운영에 관한 법률 시행령,공공기관운영법 시행령,010413,20251230,35947,타법개정,1053000,재정경제부,대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=280787&type=HTML&mobileYn=&efYd=20260102
251019,현행,공공기관의 정보공개에 관한 법률,정보공개법,001357,20230516,19408,타법개정,1741000,행정안전부,법률,,20231117,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=251019&type=HTML&mobileYn=&efYd=20231117
281505,현행,공공기관의 정보공개에 관한 법률 시행령,정보공개법 시행령,002255,20251230,35948,타법개정,1741000,행정안전부,대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=281505&type=HTML&mobileYn=&efYd=20260102
273809,현행,공공기관의 정보공개에 관한 법률 시행규칙,정보공개법 시행규칙,006295,20250919,00576,일부개정,1741000,행정안전부,행정안전부령,,20250919,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=273809&type=HTML&mobileYn=&efYd=20250919
280735,현행,공공기관의 회계감사 및 결산감사에 관한 규칙,,010560,20251223,00385,일부개정,1040000,감사원,감사원규칙,,20251223,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=280735&type=HTML&mobileYn=&efYd=20251223
277313,현행,공공기록물 관리에 관한 법률,공공기록물법,001963,20251001,21066,타법개정,1741000,행정안전부,법률,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=277313&type=HTML&mobileYn=&efYd=20251001
271131,현행,공공기록물 관리에 관한 법률 시행령,공공기록물법 시행령,002254,20250520,35506,일부개정,1741000,행정안전부,대통령령,,20250520,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=271131&type=HTML&mobileYn=&efYd=20250520
271255,현행,공공기록물 관리에 관한 법률 시행규칙,공공기록물법 시행규칙,006294,20250520,00560,일부개정,1741000,행정안전부,행정안전부령,,20250520,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=271255&type=HTML&mobileYn=&efYd=20250520
283045,현행,공공단체등 위탁선거에 관한 규칙,,012113,20260123,00642,일부개정,9760000,중앙선거관리위원회,중앙선거관리위원회규칙,,20260123,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=283045&type=HTML&mobileYn=&efYd=20260123
273307,현행,공공단체등 위탁선거에 관한 법률,위탁선거법,012073,20250814,21028,일부개정,9760000,중앙선거관리위원회,법률,,20250814,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=273307&type=HTML&mobileYn=&efYd=20250814
251023,현행,공공데이터의 제공 및 이용 활성화에 관한 법률,공공데이터법,011895,20230516,19408,타법개정,1741000,행정안전부,법률,,20231117,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=251023&type=HTML&mobileYn=&efYd=20231117
281025,현행,공공데이터의 제공 및 이용 활성화에 관한 법률 시행령,공공데이터법 시행령,011928,20251230,35947,타법개정,1741000,행정안전부,대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=281025&type=HTML&mobileYn=&efYd=20260102
255975,현행,공공데이터의 제공 및 이용 활성화에 관한 법률 시행규칙,공공데이터법 시행규칙,011929,20231107,00436,일부개정,1741000,행정안전부,행정안전부령,,20231117,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=255975&type=HTML&mobileYn=&efYd=20231117
276381,현행,공공디자인의 진흥에 관한 법률,공공디자인법,012496,20251001,21065,타법개정,1371000,문화체육관광부,법률,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=276381&type=HTML&mobileYn=&efYd=20251001
281067,현행,공공디자인의 진흥에 관한 법률 시행령,공공디자인법 시행령,012637,20251230,35947,타법개정,1371000,문화체육관광부,대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=281067&type=HTML&mobileYn=&efYd=20260102
270003,현행,공공디자인의 진흥에 관한 법률 시행규칙,공공디자인법 시행규칙,012641,20250314,00589,타법개정,1371000,문화체육관광부,문화체육관광부령,,20250314,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=270003&type=HTML&mobileYn=&efYd=20250314
242991,현행,공공보건의료에 관한 법률,공공보건의료법,002019,20220610,18897,타법개정,1352000,보건복지부,법률,,20230611,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=242991&type=HTML&mobileYn=&efYd=20230611
281583,현행,공공보건의료에 관한 법률 시행령,공공보건의료법 시행령,002256,20251230,35948,타법개정,1352000,보건복지부,대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=281583&type=HTML&mobileYn=&efYd=20260102
240827,현행,공공보건의료에 관한 법률 시행규칙,공공보건의료법 시행규칙,006296,20220217,00866,일부개정,1352000,보건복지부,보건복지부령,,20220218,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=240827&type=HTML&mobileYn=&efYd=20220218
249267,현행,공공외교법,,012495,20230328,19272,일부개정,1262000,외교부,법률,,20230629,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=249267&type=HTML&mobileYn=&efYd=20230629
280969,현행,공공외교법 시행령,,012636,20251230,35947,타법개정,1262000,외교부,대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=280969&type=HTML&mobileYn=&efYd=20260102
276059,현행,공공자금관리기금법,,000710,20251001,21065,타법개정,1053000,재정경제부,법률,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=276059&type=HTML&mobileYn=&efYd=20260102
280789,현행,공공자금관리기금법 시행령,,002260,20251230,35947,타법개정,1053000,재정경제부,대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=280789&type=HTML&mobileYn=&efYd=20260102
282593,현행,공공자금관리기금법 시행규칙,,010399,20260102,00001,타법개정,1053000,재정경제부,재정경제부령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=282593&type=HTML&mobileYn=&efYd=20260102
